AUTHOR,HOMONYMOUS,OPENALEX_AUTHOR_NAME,AUTHOR_ID,WORKS_API_URL
Mitchell B. Chamlin,0,Mitchell B. Chamlin,https://openalex.org/A5088474223,https://api.openalex.org/works?filter=author.id:A5088474223
Edward J. Roccella,0,Edward J. Roccella,https://openalex.org/A5062601249,https://api.openalex.org/works?filter=author.id:A5062601249
Jeffrey D. Kromrey,0,Jeffrey D. Kromrey,https://openalex.org/A5081677292,https://api.openalex.org/works?filter=author.id:A5081677292
Toby L. Parcel,0,Toby L. Parcel,https://openalex.org/A5033325329,https://api.openalex.org/works?filter=author.id:A5033325329
Margaret E. Leigey,0,Margaret E. Leigey,https://openalex.org/A5044501128,https://api.openalex.org/works?filter=author.id:A5044501128
Bernard F. Fuemmeler,0,Bernard F. Fuemmeler,https://openalex.org/A5000205628,https://api.openalex.org/works?filter=author.id:A5000205628
Martin J. Dorahy,0,Martin J. Dorahy,https://openalex.org/A5069480344,https://api.openalex.org/works?filter=author.id:A5069480344
Raed Bahelah,0,Raed Bahelah,https://openalex.org/A5033088034,https://api.openalex.org/works?filter=author.id:A5033088034
Paul R. Duberstein,0,Paul R. Duberstein,https://openalex.org/A5055639228,https://api.openalex.org/works?filter=author.id:A5055639228
Leanne Whiteside-Mansell,0,Leanne Whiteside-Mansell,https://openalex.org/A5021536324,https://api.openalex.org/works?filter=author.id:A5021536324
Giacomo A.M. Ponzetto,0,Giacomo A. M. Ponzetto,https://openalex.org/A5008909945,https://api.openalex.org/works?filter=author.id:A5008909945
Alan E. Kazdin,0,Alan E. Kazdin,https://openalex.org/A5047528518,https://api.openalex.org/works?filter=author.id:A5047528518
Amanda A. Allshouse,0,Amanda A. Allshouse,https://openalex.org/A5021007511,https://api.openalex.org/works?filter=author.id:A5021007511
Edward P. Mulvey,0,Edward P. Mulvey,https://openalex.org/A5019256739,https://api.openalex.org/works?filter=author.id:A5019256739
Ian Jantz,0,Ian Jantz,https://openalex.org/A5040257698,https://api.openalex.org/works?filter=author.id:A5040257698
Phillip M. Williford,0,Phillip M. Williford,https://openalex.org/A5077987298,https://api.openalex.org/works?filter=author.id:A5077987298
Stephanie Riger,0,Stephanie Riger,https://openalex.org/A5036934364,https://api.openalex.org/works?filter=author.id:A5036934364
Timothy F. Bresnahan,0,Timothy F. Bresnahan,https://openalex.org/A5026846470,https://api.openalex.org/works?filter=author.id:A5026846470
Carol S. Aneshensel,0,Carol S. Aneshensel,https://openalex.org/A5042307565,https://api.openalex.org/works?filter=author.id:A5042307565
Eric Vermetten,0,Eric Vermetten,https://openalex.org/A5040746759,https://api.openalex.org/works?filter=author.id:A5040746759
Margareta Sollenberg,0,Margareta Sollenberg,https://openalex.org/A5086002037,https://api.openalex.org/works?filter=author.id:A5086002037
Lisa Stolzenberg,0,Lisa Stolzenberg,https://openalex.org/A5037267247,https://api.openalex.org/works?filter=author.id:A5037267247
Spiro Kiousis,0,Spiro Kiousis,https://openalex.org/A5039723711,https://api.openalex.org/works?filter=author.id:A5039723711
Christopher P. Salas-Wright,0,Christopher P. Salas-Wright,https://openalex.org/A5016957920,https://api.openalex.org/works?filter=author.id:A5016957920
Alan J. Budney,0,Alan J. Budney,https://openalex.org/A5071583678,https://api.openalex.org/works?filter=author.id:A5071583678
Paul B. Stretesky,0,Paul B. Stretesky,https://openalex.org/A5001040330,https://api.openalex.org/works?filter=author.id:A5001040330
Sylvie DÃÂÃÂ©murger,0,Sylvie Démurger,https://openalex.org/A5066076716,https://api.openalex.org/works?filter=author.id:A5066076716
Herbert M. Kritzer,0,Herbert M. Kritzer,https://openalex.org/A5084118746,https://api.openalex.org/works?filter=author.id:A5084118746
Henry Teune,0,Henry Teune,https://openalex.org/A5071434474,https://api.openalex.org/works?filter=author.id:A5071434474
Larry L. Bumpass,0,Larry L. Bumpass,https://openalex.org/A5050873359,https://api.openalex.org/works?filter=author.id:A5050873359
Ana LÃÂÃÂºcia Kassouf,0,Ana Lúcia Kassouf,https://openalex.org/A5050659915,https://api.openalex.org/works?filter=author.id:A5050659915
Cathy L. Backinger,0,Cathy L. Backinger,https://openalex.org/A5027799044,https://api.openalex.org/works?filter=author.id:A5027799044
Nantaporn Plurphanswat,0,Nantaporn Plurphanswat,https://openalex.org/A5023152670,https://api.openalex.org/works?filter=author.id:A5023152670
Thomas W. McDade,0,Thomas W. McDade,https://openalex.org/A5077381724,https://api.openalex.org/works?filter=author.id:A5077381724
Laura N. Gitlin,0,Laura N. Gitlin,https://openalex.org/A5002018234,https://api.openalex.org/works?filter=author.id:A5002018234
Gary A. Zarkin,0,Gary A. Zarkin,https://openalex.org/A5060426652,https://api.openalex.org/works?filter=author.id:A5060426652
Lauren Rogers-Sirin,0,Lauren Rogers-Sirin,https://openalex.org/A5090460080,https://api.openalex.org/works?filter=author.id:A5090460080
Aida K. Tomeh,0,Aida K. Tomeh,https://openalex.org/A5035886804,https://api.openalex.org/works?filter=author.id:A5035886804
Rebecca Ozelie,0,Rebecca Ozelie,https://openalex.org/A5082763502,https://api.openalex.org/works?filter=author.id:A5082763502
James Rotton,0,James Rotton,https://openalex.org/A5051535303,https://api.openalex.org/works?filter=author.id:A5051535303
Elijah Bisung,0,Elijah Bisung,https://openalex.org/A5005200261,https://api.openalex.org/works?filter=author.id:A5005200261
Nyaradzo Longinaker,0,Nyaradzo Longinaker,https://openalex.org/A5061188887,https://api.openalex.org/works?filter=author.id:A5061188887
Adriana Cordal,0,Adriana Cordal,https://openalex.org/A5001216385,https://api.openalex.org/works?filter=author.id:A5001216385
Lori A. Roggman,0,Lori A. Roggman,https://openalex.org/A5050141365,https://api.openalex.org/works?filter=author.id:A5050141365
Craig Leonard Brians,0,Craig Leonard Brians,https://openalex.org/A5010139213,https://api.openalex.org/works?filter=author.id:A5010139213
David M. Benedek,0,David M. Benedek,https://openalex.org/A5068288928,https://api.openalex.org/works?filter=author.id:A5068288928
David Shichor,0,David Shichor,https://openalex.org/A5016491871,https://api.openalex.org/works?filter=author.id:A5016491871
Stefan Svallfors,0,Stefan Svallfors,https://openalex.org/A5029568510,https://api.openalex.org/works?filter=author.id:A5029568510
Rey HernÃÂÃÂ¡ndez-JuliÃÂÃÂ¡n,0,Rey Hernández-Julián,https://openalex.org/A5091180111,https://api.openalex.org/works?filter=author.id:A5091180111
Miroslav Nincic,0,Miroslav Nincic,https://openalex.org/A5050867086,https://api.openalex.org/works?filter=author.id:A5050867086
Elaine A. Borawski,0,Elaine A. Borawski,https://openalex.org/A5091244591,https://api.openalex.org/works?filter=author.id:A5091244591
Luis Garicano,0,Luis Garicano,https://openalex.org/A5059705405,https://api.openalex.org/works?filter=author.id:A5059705405
Kei Kawashima-Ginsberg,0,Kei Kawashima-Ginsberg,https://openalex.org/A5043332753,https://api.openalex.org/works?filter=author.id:A5043332753
Wendy S. Slutske,0,Wendy S. Slutske,https://openalex.org/A5033294466,https://api.openalex.org/works?filter=author.id:A5033294466
Heather Antecol,0,Heather Antecol,https://openalex.org/A5007746101,https://api.openalex.org/works?filter=author.id:A5007746101
Nick McRee,0,Nick McRee,https://openalex.org/A5003149880,https://api.openalex.org/works?filter=author.id:A5003149880
Barbara Norrander,0,Barbara Norrander,https://openalex.org/A5001955616,https://api.openalex.org/works?filter=author.id:A5001955616
Roger A. Wojtkiewicz,0,Roger A. Wojtkiewicz,https://openalex.org/A5041068249,https://api.openalex.org/works?filter=author.id:A5041068249
Jean M. Ispa,0,Jean M. Ispa,https://openalex.org/A5086284482,https://api.openalex.org/works?filter=author.id:A5086284482
Shadi Chamany,0,Shadi Chamany,https://openalex.org/A5051090678,https://api.openalex.org/works?filter=author.id:A5051090678
Sonja E. Siennick,0,Sonja E. Siennick,https://openalex.org/A5091605959,https://api.openalex.org/works?filter=author.id:A5091605959
Laura A. Schieve,0,Laura A. Schieve,https://openalex.org/A5052146274,https://api.openalex.org/works?filter=author.id:A5052146274
Susan L. Averett,0,Susan L. Averett,https://openalex.org/A5077216630,https://api.openalex.org/works?filter=author.id:A5077216630
Richard A. Easterlin,0,Richard A. Easterlin,https://openalex.org/A5068866547,https://api.openalex.org/works?filter=author.id:A5068866547
Jennifer Vanderminden,0,Jennifer Vanderminden,https://openalex.org/A5003969599,https://api.openalex.org/works?filter=author.id:A5003969599
Jon A. Krosnick,0,Jon A. Krosnick,https://openalex.org/A5072930140,https://api.openalex.org/works?filter=author.id:A5072930140
Dov Shmotkin,0,Dov Shmotkin,https://openalex.org/A5013001680,https://api.openalex.org/works?filter=author.id:A5013001680
Timo Gnambs,0,Timo Gnambs,https://openalex.org/A5025553524,https://api.openalex.org/works?filter=author.id:A5025553524
Leon E. Pettiway,0,Leon E. Pettiway,https://openalex.org/A5010332757,https://api.openalex.org/works?filter=author.id:A5010332757
Robert F. Schoeni,0,Robert F. Schoeni,https://openalex.org/A5045209916,https://api.openalex.org/works?filter=author.id:A5045209916
Ali Rowhani-Rahbar,0,Ali Rowhani-Rahbar,https://openalex.org/A5061478734,https://api.openalex.org/works?filter=author.id:A5061478734
Illya Lichtenberg,0,Illya Lichtenberg,https://openalex.org/A5054585311,https://api.openalex.org/works?filter=author.id:A5054585311
Paul D. Hanissian,0,Paul D. Hanissian,https://openalex.org/A5086411691,https://api.openalex.org/works?filter=author.id:A5086411691
Paul A. Djupe,0,Paul A. Djupe,https://openalex.org/A5014811558,https://api.openalex.org/works?filter=author.id:A5014811558
Eva Kimonis,0,Eva R. Kimonis,https://openalex.org/A5044558569,https://api.openalex.org/works?filter=author.id:A5044558569
Kenneth Vittetoe,0,Kenneth Vittetoe,https://openalex.org/A5089157714,https://api.openalex.org/works?filter=author.id:A5089157714
Alexander Persoskie,0,Alexander Persoskie,https://openalex.org/A5065026630,https://api.openalex.org/works?filter=author.id:A5065026630
Sam Schildhaus,0,Sam Schildhaus,https://openalex.org/A5066333448,https://api.openalex.org/works?filter=author.id:A5066333448
Jutta Heckhausen,0,Jutta Heckhausen,https://openalex.org/A5032220513,https://api.openalex.org/works?filter=author.id:A5032220513
Jean M. Twenge,0,Jean M. Twenge,https://openalex.org/A5004960183,https://api.openalex.org/works?filter=author.id:A5004960183
Eric N. Reither,0,Eric N. Reither,https://openalex.org/A5006242493,https://api.openalex.org/works?filter=author.id:A5006242493
Denise Janicki-Deverts,0,Denise Janicki-Deverts,https://openalex.org/A5065011869,https://api.openalex.org/works?filter=author.id:A5065011869
Pamela J. Smock,0,Pamela J. Smock,https://openalex.org/A5009060205,https://api.openalex.org/works?filter=author.id:A5009060205
Ivar L. Frithsen,0,Ivar L. Frithsen,https://openalex.org/A5066937596,https://api.openalex.org/works?filter=author.id:A5066937596
Paul M. Sniderman,0,Paul M. Sniderman,https://openalex.org/A5047019052,https://api.openalex.org/works?filter=author.id:A5047019052
J.M. Albandar,0,Jasim M. Albandar,https://openalex.org/A5077291305,https://api.openalex.org/works?filter=author.id:A5077291305
Kristina Tobio,0,Kristina Tobio,https://openalex.org/A5071780551,https://api.openalex.org/works?filter=author.id:A5071780551
Pauline Medola,0,Pauline Mendola,https://openalex.org/A5009386730,https://api.openalex.org/works?filter=author.id:A5009386730
Jamie S. Bodenlos,0,Jamie S. Bodenlos,https://openalex.org/A5026270227,https://api.openalex.org/works?filter=author.id:A5026270227
Howard Litwin,0,Howard Litwin,https://openalex.org/A5028592754,https://api.openalex.org/works?filter=author.id:A5028592754
Diego Ubfal,0,Diego Ubfal,https://openalex.org/A5012118985,https://api.openalex.org/works?filter=author.id:A5012118985
Lee Sigelman,0,Lee Sigelman,https://openalex.org/A5019560356;https://openalex.org/A5021211560,https://api.openalex.org/works?filter=author.id:A5019560356;https://api.openalex.org/works?filter=author.id:A5021211560
Heinz Eulau,0,Heinz Eulau,https://openalex.org/A5003293087,https://api.openalex.org/works?filter=author.id:A5003293087
Leah Platt Boustan,0,Leah Platt Boustan,https://openalex.org/A5014479316,https://api.openalex.org/works?filter=author.id:A5014479316
Jon G. Bernburg,0,Jón Gunnar Bernburg,https://openalex.org/A5038854444,https://api.openalex.org/works?filter=author.id:A5038854444
Bernd Hayo,0,Bernd Hayo,https://openalex.org/A5063971454,https://api.openalex.org/works?filter=author.id:A5063971454
Christine E. Grella,0,Christine E. Grella,https://openalex.org/A5075689907,https://api.openalex.org/works?filter=author.id:A5075689907
David H. Ciscel,0,David H. Ciscel,https://openalex.org/A5038932344,https://api.openalex.org/works?filter=author.id:A5038932344
Hamid Baghestani,0,Hamid Baghestani,https://openalex.org/A5047925742,https://api.openalex.org/works?filter=author.id:A5047925742
Paul Slovic,0,Paul Slovic,https://openalex.org/A5054406412,https://api.openalex.org/works?filter=author.id:A5054406412
Lisa Sanbonmatsu,0,Lisa Sanbonmatsu,https://openalex.org/A5053320228,https://api.openalex.org/works?filter=author.id:A5053320228
Aimee Afable-Munsuz,0,Aimee Afable-Munsuz,https://openalex.org/A5050082160,https://api.openalex.org/works?filter=author.id:A5050082160
Geoff Cunfer,0,Geoff Cunfer,https://openalex.org/A5058049648,https://api.openalex.org/works?filter=author.id:A5058049648
Tea Lallukka,0,Tea Lallukka,https://openalex.org/A5045922521,https://api.openalex.org/works?filter=author.id:A5045922521
Michel Regenwetter,0,Michel Regenwetter,https://openalex.org/A5075019069,https://api.openalex.org/works?filter=author.id:A5075019069
Frank C. Thames,0,Frank C. Thames,https://openalex.org/A5034458015,https://api.openalex.org/works?filter=author.id:A5034458015
Matthew Linkie,0,Matthew Linkie,https://openalex.org/A5061971790,https://api.openalex.org/works?filter=author.id:A5061971790
Nils Petter Gleditsch,0,Nils Petter Gleditsch,https://openalex.org/A5012247279,https://api.openalex.org/works?filter=author.id:A5012247279
Dana A. Glei,0,Dana A. Glei,https://openalex.org/A5020667451,https://api.openalex.org/works?filter=author.id:A5020667451
Ronaldo Iachan,0,Ronaldo Iachan,https://openalex.org/A5026091270,https://api.openalex.org/works?filter=author.id:A5026091270
Matthew L. Perdoni,0,Matthew L. Perdoni,https://openalex.org/A5062658709,https://api.openalex.org/works?filter=author.id:A5062658709
Christine M. McWayne,0,Christine M. McWayne,https://openalex.org/A5076969591,https://api.openalex.org/works?filter=author.id:A5076969591
Dimitra Pachi,0,Dimitra Pachi,https://openalex.org/A5041042546,https://api.openalex.org/works?filter=author.id:A5041042546
Michael W. Toffel,0,Michael W. Toffel,https://openalex.org/A5006705109,https://api.openalex.org/works?filter=author.id:A5006705109
Zuzana Podana,0,Zuzana Podaná,https://openalex.org/A5054483348,https://api.openalex.org/works?filter=author.id:A5054483348
Blake Boursaw,0,Blake Boursaw,https://openalex.org/A5044413872,https://api.openalex.org/works?filter=author.id:A5044413872
Joshua R. Polanin,0,Joshua R. Polanin,https://openalex.org/A5045914186,https://api.openalex.org/works?filter=author.id:A5045914186
Matthew T. Zingraff,0,Matthew T. Zingraff,https://openalex.org/A5085338295,https://api.openalex.org/works?filter=author.id:A5085338295
Pierre Decoufle,0,Pierre Decouflé,https://openalex.org/A5005555014,https://api.openalex.org/works?filter=author.id:A5005555014
William E. Schlenger,0,William E. Schlenger,https://openalex.org/A5057992563,https://api.openalex.org/works?filter=author.id:A5057992563
Norman J. Waitzman,0,Norman J. Waitzman,https://openalex.org/A5033474377,https://api.openalex.org/works?filter=author.id:A5033474377
Oscar A. Barbarin,0,Oscar A. Barbarin,https://openalex.org/A5053512103,https://api.openalex.org/works?filter=author.id:A5053512103
Judy S. LaKind,0,Judy S. LaKind,https://openalex.org/A5040984433,https://api.openalex.org/works?filter=author.id:A5040984433
David J. Pevalin,0,David J. Pevalin,https://openalex.org/A5049897846,https://api.openalex.org/works?filter=author.id:A5049897846
Carol B. Cunradi,0,Carol B. Cunradi,https://openalex.org/A5067894622,https://api.openalex.org/works?filter=author.id:A5067894622
Lee M. Wolfle,0,Lee M. Wolfle,https://openalex.org/A5050573079,https://api.openalex.org/works?filter=author.id:A5050573079
Mihaela Robila,0,Mihaela Robila,https://openalex.org/A5010951480,https://api.openalex.org/works?filter=author.id:A5010951480
Thomas Bodenheimer,0,Thomas Bodenheimer,https://openalex.org/A5016329452,https://api.openalex.org/works?filter=author.id:A5016329452
